SongID,start_time,end_time,start_frame,end_frame,label,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre,sampling_rate
440,171.8,171.9570068,16106,16120,other,Edm,..\data\audio_files\processed\440.mp3,0.765,0.92,10,-5.51,0.0486,0.00107,0.589,0.0329,0.0843,127.012,4,"house, tech house, edm",48000
441,0,33.2,0,3112,other,Dancefloor Dnb,..\data\audio_files\processed\441.mp3,0.516,0.908,8,-3.312,0.0372,0.000502,1.62E-05,0.198,0.23,87.508,4,"dancefloor dnb, pop dance, uk dance",48000
441,33.2,88,3112,8250,chorus,Dancefloor Dnb,..\data\audio_files\processed\441.mp3,0.516,0.908,8,-3.312,0.0372,0.000502,1.62E-05,0.198,0.23,87.508,4,"dancefloor dnb, pop dance, uk dance",48000
441,88,126.5,8250,11859,other,Dancefloor Dnb,..\data\audio_files\processed\441.mp3,0.516,0.908,8,-3.312,0.0372,0.000502,1.62E-05,0.198,0.23,87.508,4,"dancefloor dnb, pop dance, uk dance",48000
441,126.5,181.3,11859,16996,chorus,Dancefloor Dnb,..\data\audio_files\processed\441.mp3,0.516,0.908,8,-3.312,0.0372,0.000502,1.62E-05,0.198,0.23,87.508,4,"dancefloor dnb, pop dance, uk dance",48000
441,181.3,187.6890249,16996,17595,other,Dancefloor Dnb,..\data\audio_files\processed\441.mp3,0.516,0.908,8,-3.312,0.0372,0.000502,1.62E-05,0.198,0.23,87.508,4,"dancefloor dnb, pop dance, uk dance",48000
445,0,73,0,6843,other,Brostep,..\data\audio_files\processed\445.mp3,0.745,0.85,6,-3.903,0.075,0.000285,0.0392,0.118,0.54,138.03,4,"alternative dance, filter house, edm, new rave, complextro, pop dance, hip house, dream trance, german dance, ambient house, electro, dance-punk, electro house, german techno, hardcore techno, brostep, fidget house",48000
445,73,100.9,6843,9459,chorus,Brostep,..\data\audio_files\processed\445.mp3,0.745,0.85,6,-3.903,0.075,0.000285,0.0392,0.118,0.54,138.03,4,"alternative dance, filter house, edm, new rave, complextro, pop dance, hip house, dream trance, german dance, ambient house, electro, dance-punk, electro house, german techno, hardcore techno, brostep, fidget house",48000
445,100.9,142.6,9459,13368,other,Brostep,..\data\audio_files\processed\445.mp3,0.745,0.85,6,-3.903,0.075,0.000285,0.0392,0.118,0.54,138.03,4,"alternative dance, filter house, edm, new rave, complextro, pop dance, hip house, dream trance, german dance, ambient house, electro, dance-punk, electro house, german techno, hardcore techno, brostep, fidget house",48000
445,142.6,170.4,13368,15975,chorus,Brostep,..\data\audio_files\processed\445.mp3,0.745,0.85,6,-3.903,0.075,0.000285,0.0392,0.118,0.54,138.03,4,"alternative dance, filter house, edm, new rave, complextro, pop dance, hip house, dream trance, german dance, ambient house, electro, dance-punk, electro house, german techno, hardcore techno, brostep, fidget house",48000
445,170.4,191.7220408,15975,17973,other,Brostep,..\data\audio_files\processed\445.mp3,0.745,0.85,6,-3.903,0.075,0.000285,0.0392,0.118,0.54,138.03,4,"alternative dance, filter house, edm, new rave, complextro, pop dance, hip house, dream trance, german dance, ambient house, electro, dance-punk, electro house, german techno, hardcore techno, brostep, fidget house",48000
447,0,71.6,0,6712,other,Electropop,..\data\audio_files\processed\447.mp3,0.63,0.578,9,-15.047,0.243,0.0109,0.252,0.115,0.1,132.948,4,"vapor pop, bass house, electropop, uk dance, tech house",48000
447,71.6,100.3,6712,9403,chorus,Electropop,..\data\audio_files\processed\447.mp3,0.63,0.578,9,-15.047,0.243,0.0109,0.252,0.115,0.1,132.948,4,"vapor pop, bass house, electropop, uk dance, tech house",48000
447,100.3,157.6,9403,14775,other,Electropop,..\data\audio_files\processed\447.mp3,0.63,0.578,9,-15.047,0.243,0.0109,0.252,0.115,0.1,132.948,4,"vapor pop, bass house, electropop, uk dance, tech house",48000
447,157.6,200.6,14775,18806,chorus,Electropop,..\data\audio_files\processed\447.mp3,0.63,0.578,9,-15.047,0.243,0.0109,0.252,0.115,0.1,132.948,4,"vapor pop, bass house, electropop, uk dance, tech house",48000
447,200.6,209.105034,18806,19603,other,Electropop,..\data\audio_files\processed\447.mp3,0.63,0.578,9,-15.047,0.243,0.0109,0.252,0.115,0.1,132.948,4,"vapor pop, bass house, electropop, uk dance, tech house",48000
448,0,119,0,11156,other,Electropop,..\data\audio_files\processed\448.mp3,0.71,0.838,8,-3.067,0.11,0.013,0.000417,0.297,0.394,122.993,4,"dance pop, pop dance, danish pop, electropop, uk dance",48000
448,119,150.2,11156,14081,chorus,Electropop,..\data\audio_files\processed\448.mp3,0.71,0.838,8,-3.067,0.11,0.013,0.000417,0.297,0.394,122.993,4,"dance pop, pop dance, danish pop, electropop, uk dance",48000
448,150.2,230.2,14081,21581,other,Electropop,..\data\audio_files\processed\448.mp3,0.71,0.838,8,-3.067,0.11,0.013,0.000417,0.297,0.394,122.993,4,"dance pop, pop dance, danish pop, electropop, uk dance",48000
448,230.2,261.4,21581,24506,chorus,Electropop,..\data\audio_files\processed\448.mp3,0.71,0.838,8,-3.067,0.11,0.013,0.000417,0.297,0.394,122.993,4,"dance pop, pop dance, danish pop, electropop, uk dance",48000
448,261.4,293.5630385,24506,27521,other,Electropop,..\data\audio_files\processed\448.mp3,0.71,0.838,8,-3.067,0.11,0.013,0.000417,0.297,0.394,122.993,4,"dance pop, pop dance, danish pop, electropop, uk dance",48000
450,0,16.6,0,1556,other,Progressive Trance House,..\data\audio_files\processed\450.mp3,0.534,0.946,10,-6.632,0.0383,0.000404,0.698,0.348,0.173,121.951,4,"melodic house, finnish edm, progressive house, progressive trance house",48000
450,16.6,48.1,1556,4509,chorus,Progressive Trance House,..\data\audio_files\processed\450.mp3,0.534,0.946,10,-6.632,0.0383,0.000404,0.698,0.348,0.173,121.951,4,"melodic house, finnish edm, progressive house, progressive trance house",48000
450,48.1,134.6,4509,12618,other,Progressive Trance House,..\data\audio_files\processed\450.mp3,0.534,0.946,10,-6.632,0.0383,0.000404,0.698,0.348,0.173,121.951,4,"melodic house, finnish edm, progressive house, progressive trance house",48000
450,134.6,181.8,12618,17043,chorus,Progressive Trance House,..\data\audio_files\processed\450.mp3,0.534,0.946,10,-6.632,0.0383,0.000404,0.698,0.348,0.173,121.951,4,"melodic house, finnish edm, progressive house, progressive trance house",48000
450,181.8,200.4790023,17043,18794,other,Progressive Trance House,..\data\audio_files\processed\450.mp3,0.534,0.946,10,-6.632,0.0383,0.000404,0.698,0.348,0.173,121.951,4,"melodic house, finnish edm, progressive house, progressive trance house",48000
451,0,30,0,2812,other,House,..\data\audio_files\processed\451.mp3,0.636,0.989,1,-5.303,0.0521,0.0198,0.742,0.0762,0.533,127.992,4,"bass house, pop dance, house, uk dance, tech house",48000
451,30,58.1,2812,5446,chorus,House,..\data\audio_files\processed\451.mp3,0.636,0.989,1,-5.303,0.0521,0.0198,0.742,0.0762,0.533,127.992,4,"bass house, pop dance, house, uk dance, tech house",48000
451,58.1,120,5446,11250,other,House,..\data\audio_files\processed\451.mp3,0.636,0.989,1,-5.303,0.0521,0.0198,0.742,0.0762,0.533,127.992,4,"bass house, pop dance, house, uk dance, tech house",48000
451,120,163.2,11250,15299,chorus,House,..\data\audio_files\processed\451.mp3,0.636,0.989,1,-5.303,0.0521,0.0198,0.742,0.0762,0.533,127.992,4,"bass house, pop dance, house, uk dance, tech house",48000
451,163.2,165,15299,15468,other,House,..\data\audio_files\processed\451.mp3,0.636,0.989,1,-5.303,0.0521,0.0198,0.742,0.0762,0.533,127.992,4,"bass house, pop dance, house, uk dance, tech house",48000
452,0,78.8,0,7387,other,House,..\data\audio_files\processed\452.mp3,0.477,0.854,4,-5.274,0.0896,0.0213,1.67E-05,0.19,0.395,126.965,4,"pop dance, house, uk dance",48000
452,78.8,124.1,7387,11634,chorus,House,..\data\audio_files\processed\452.mp3,0.477,0.854,4,-5.274,0.0896,0.0213,1.67E-05,0.19,0.395,126.965,4,"pop dance, house, uk dance",48000
452,124.1,154.3,11634,14465,other,House,..\data\audio_files\processed\452.mp3,0.477,0.854,4,-5.274,0.0896,0.0213,1.67E-05,0.19,0.395,126.965,4,"pop dance, house, uk dance",48000
452,154.3,185.2,14465,17362,chorus,House,..\data\audio_files\processed\452.mp3,0.477,0.854,4,-5.274,0.0896,0.0213,1.67E-05,0.19,0.395,126.965,4,"pop dance, house, uk dance",48000
452,185.2,187.7810431,17362,17604,other,House,..\data\audio_files\processed\452.mp3,0.477,0.854,4,-5.274,0.0896,0.0213,1.67E-05,0.19,0.395,126.965,4,"pop dance, house, uk dance",48000
453,0,45.7,0,4284,other,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4,"tech house, bass house, bassline",48000
453,45.7,91.4,4284,8568,chorus,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4,"tech house, bass house, bassline",48000
453,91.4,121.9,8568,11428,other,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4,"tech house, bass house, bassline",48000
453,121.9,167.6,11428,15712,chorus,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4,"tech house, bass house, bassline",48000
453,167.6,169.7820408,15712,15917,other,Bass House,..\data\audio_files\processed\453.mp3,0.858,0.943,1,-4.358,0.0663,0.000759,0.389,0.11,0.716,125.988,4,"tech house, bass house, bassline",48000
454,0,45.3,0,4246,other,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,"tech house, bass house, bassline",48000
454,45.3,75.6,4246,7087,chorus,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,"tech house, bass house, bassline",48000
454,75.6,90.7,7087,8503,other,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,"tech house, bass house, bassline",48000
454,90.7,120.9,8503,11334,chorus,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,"tech house, bass house, bassline",48000
454,120.9,166.3,11334,15590,other,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,"tech house, bass house, bassline",48000
454,166.3,211.6,15590,19837,chorus,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,"tech house, bass house, bassline",48000
454,211.6,213.3830385,19837,20004,other,Bass House,..\data\audio_files\processed\454.mp3,0.805,0.916,1,-7.161,0.148,0.00085,0.863,0.0498,0.0497,127.001,4,"tech house, bass house, bassline",48000
456,0,33.8,0,3168,other,Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house",48000
456,33.8,63.8,3168,5981,chorus,Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house",48000
456,63.8,138.8,5981,13012,other,Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house",48000
456,138.8,168.8,13012,15825,chorus,Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house",48000
456,168.8,170.1700227,15825,15953,other,Dutch House,..\data\audio_files\processed\456.mp3,0.825,0.91,8,-4.535,0.203,0.371,0.102,0.522,0.19,127.992,4,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house",48000
457,0,53,0,4968,other,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4,"future bass, vapor twitch",48000
457,53,79.4,4968,7443,chorus,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4,"future bass, vapor twitch",48000
457,79.4,92.7,7443,8690,other,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4,"future bass, vapor twitch",48000
457,92.7,119.2,8690,11175,chorus,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4,"future bass, vapor twitch",48000
457,119.2,145.6,11175,13650,other,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4,"future bass, vapor twitch",48000
457,145.6,172.1,13650,16134,chorus,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4,"future bass, vapor twitch",48000
457,172.1,200.2440363,16134,18772,other,Future Bass,..\data\audio_files\processed\457.mp3,0.628,0.9,5,-4.353,0.427,0.211,0.0118,0.114,0.223,145.08,4,"future bass, vapor twitch",48000
458,0,22.6,0,2118,other,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5,"future bass, vapor twitch",48000
458,22.6,45.2,2118,4237,chorus,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5,"future bass, vapor twitch",48000
458,45.2,67.8,4237,6356,other,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5,"future bass, vapor twitch",48000
458,67.8,90.4,6356,8475,chorus,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5,"future bass, vapor twitch",48000
458,90.4,113.0510204,8475,10598,other,Future Bass,..\data\audio_files\processed\458.mp3,0.842,0.561,9,-5.612,0.346,0.0695,0.00727,0.054,0.489,113.184,5,"future bass, vapor twitch",48000
459,0,82.3,0,7715,other,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4,"future bass, vapor twitch",48000
459,82.3,109.7,7715,10284,chorus,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4,"future bass, vapor twitch",48000
459,109.7,164.6,10284,15431,other,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4,"future bass, vapor twitch",48000
459,164.6,192,15431,18000,chorus,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4,"future bass, vapor twitch",48000
459,192,220.1670295,18000,20640,other,Future Bass,..\data\audio_files\processed\459.mp3,0.695,0.566,8,-5.931,0.0597,0.012,0.0111,0.0809,0.105,140.078,4,"future bass, vapor twitch",48000
460,0,48,0,4500,other,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4,"future bass, vapor twitch",48000
460,48,96,4500,9000,chorus,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4,"future bass, vapor twitch",48000
460,96,150,9000,14062,other,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4,"future bass, vapor twitch",48000
460,150,198,14062,18562,chorus,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4,"future bass, vapor twitch",48000
460,198,198.0770068,18562,18569,other,Future Bass,..\data\audio_files\processed\460.mp3,0.756,0.498,0,-7.212,0.211,0.014,0.923,0.108,0.387,160.051,4,"future bass, vapor twitch",48000
461,0,53.9,0,5053,other,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4,"future bass, vapor twitch",48000
461,53.9,89.7,5053,8409,chorus,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4,"future bass, vapor twitch",48000
461,89.7,125.6,8409,11775,other,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4,"future bass, vapor twitch",48000
461,125.6,161.5,11775,15140,chorus,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4,"future bass, vapor twitch",48000
461,161.5,199.805034,15140,18731,other,Future Bass,..\data\audio_files\processed\461.mp3,0.833,0.364,1,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778,4,"future bass, vapor twitch",48000
462,0,29.5,0,2765,other,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4,"electra, downtempo bass, vapor twitch, glitch hop, future bass",48000
462,29.5,59.1,2765,5540,chorus,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4,"electra, downtempo bass, vapor twitch, glitch hop, future bass",48000
462,59.1,118.1,5540,11071,other,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4,"electra, downtempo bass, vapor twitch, glitch hop, future bass",48000
462,118.1,147.7,11071,13846,chorus,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4,"electra, downtempo bass, vapor twitch, glitch hop, future bass",48000
462,147.7,177.2,13846,16612,other,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4,"electra, downtempo bass, vapor twitch, glitch hop, future bass",48000
462,177.2,206.8,16612,19387,chorus,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4,"electra, downtempo bass, vapor twitch, glitch hop, future bass",48000
462,206.8,220.6990023,19387,20690,other,Future Bass,..\data\audio_files\processed\462.mp3,0.646,0.693,11,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,4,"electra, downtempo bass, vapor twitch, glitch hop, future bass",48000
463,0,44.6,0,4181,other,Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4,"halftime dnb, future bass, vapor twitch",48000
463,44.6,67,4181,6281,chorus,Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4,"halftime dnb, future bass, vapor twitch",48000
463,67,111.6,6281,10462,other,Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4,"halftime dnb, future bass, vapor twitch",48000
463,111.6,133.9,10462,12553,chorus,Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4,"halftime dnb, future bass, vapor twitch",48000
463,133.9,174.5880272,12553,16367,other,Future Bass,..\data\audio_files\processed\463.mp3,0.557,0.511,10,-4.908,0.0692,0.00275,0.147,0.252,0.184,172.071,4,"halftime dnb, future bass, vapor twitch",48000
464,0,45.8,0,4293,other,,..\data\audio_files\processed\464.mp3,0.809,0.903,10,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4,,48000
464,45.8,76.1,4293,7134,chorus,,..\data\audio_files\processed\464.mp3,0.809,0.903,10,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4,,48000
464,76.1,136.5,7134,12796,other,,..\data\audio_files\processed\464.mp3,0.809,0.903,10,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4,,48000
464,136.5,181.9,12796,17053,chorus,,..\data\audio_files\processed\464.mp3,0.809,0.903,10,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4,,48000
464,181.9,200.5500227,17053,18801,other,,..\data\audio_files\processed\464.mp3,0.809,0.903,10,-5.122,0.166,0.0194,0.832,0.115,0.796,127.015,4,,48000
465,0,45.8,0,4293,other,,..\data\audio_files\processed\465.mp3,0.664,0.696,2,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul",48000
465,45.8,106.7,4293,10003,chorus,,..\data\audio_files\processed\465.mp3,0.664,0.696,2,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul",48000
465,106.7,137.2,10003,12862,other,,..\data\audio_files\processed\465.mp3,0.664,0.696,2,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul",48000
465,137.2,167.7,12862,15721,chorus,,..\data\audio_files\processed\465.mp3,0.664,0.696,2,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul",48000
465,167.7,182.9,15721,17146,other,,..\data\audio_files\processed\465.mp3,0.664,0.696,2,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul",48000
465,182.9,198.1,17146,18571,chorus,,..\data\audio_files\processed\465.mp3,0.664,0.696,2,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul",48000
465,198.1,213.3930159,18571,20005,other,,..\data\audio_files\processed\465.mp3,0.664,0.696,2,-6.038,0.0486,0.0162,0.553,0.109,0.49,126.064,4,"quiet storm, adult standards, soft rock, disco, vocal jazz, classic soul, soul",48000
466,0,15.2,0,1425,other,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4,"doujin, bass house",48000
466,15.2,61,1425,5718,chorus,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4,"doujin, bass house",48000
466,61,91.4,5718,8568,other,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4,"doujin, bass house",48000
466,91.4,152.4,8568,14287,chorus,Bass House,..\data\audio_files\processed\466.mp3,0.89,0.477,2,-5.876,0.056,0.0122,0.746,0.0812,0.531,125.987,4,"doujin, bass house",48000
467,0,60.1,0,5634,other,Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128,4,"doujin, bass house, bassline",48000
467,60.1,120,5634,11250,chorus,Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128,4,"doujin, bass house, bassline",48000
467,120,150.1,11250,14071,other,Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128,4,"doujin, bass house, bassline",48000
467,150.1,210,14071,19687,chorus,Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128,4,"doujin, bass house, bassline",48000
467,210,240.305034,19687,22528,other,Bass House,..\data\audio_files\processed\467.mp3,0.827,0.773,2,-7.055,0.0513,0.000627,0.458,0.0587,0.345,128,4,"doujin, bass house, bassline",48000
468,0,31.2,0,2925,other,Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4,"deep groove house, doujin, australian house, bass house",48000
468,31.2,92.6,2925,8681,chorus,Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4,"deep groove house, doujin, australian house, bass house",48000
468,92.6,131,8681,12281,other,Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4,"deep groove house, doujin, australian house, bass house",48000
468,131,192.5,12281,18046,chorus,Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4,"deep groove house, doujin, australian house, bass house",48000
468,192.5,192.6930159,18046,18064,other,Bass House,..\data\audio_files\processed\468.mp3,0.89,0.885,11,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,4,"deep groove house, doujin, australian house, bass house",48000
470,0,60.9,0,5709,other,Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house",48000
470,60.9,106.7,5709,10003,chorus,Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house",48000
470,106.7,152.4,10003,14287,other,Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house",48000
470,152.4,198.1,14287,18571,chorus,Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house",48000
470,198.1,212.8510204,18571,19954,other,Deep Groove House,..\data\audio_files\processed\470.mp3,0.822,0.771,5,-4.884,0.168,0.00187,0.0738,0.295,0.312,126.004,4,"chinese electronic, future house, edm, pop dance, house, deep groove house, progressive house, electro house",48000
472,0,61.9,0,5803,other,Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,,48000
472,61.9,123.8,5803,11606,chorus,Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,,48000
472,123.8,162.6,11606,15243,other,Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,,48000
472,162.6,224.5,15243,21046,chorus,Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,,48000
472,224.5,265.5810431,21046,24898,other,Deep Groove House,..\data\audio_files\processed\472.mp3,,,,,,,,,,,,,48000
474,0,30.5,0,2859,other,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4,"future house, edm, pop dance, house, deep groove house, progressive house, electro house",48000
474,30.5,60.9,2859,5709,chorus,Deep Groove House,..\data\audio_files\processed\474.mp3,0.747,0.898,8,-5.206,0.221,0.0302,0.0321,0.0897,0.479,126.049,4,"future house, edm, pop dance, house, deep groove house, progressive house, electro house",48000
